pair_id	image	sentence_id	image_id	audio_id	sentence	translation	speaker_id	gender	duration	sample_rate	audio_format	recording_lang	native_lang
18.0	18121122	1	4851246557.jpg	18_12112_2_181_01_211114-164433_bem_5da_elicit_1.wav	Ee boi efyo cilemoneka,ndemona ecilengele na uyu mukashana ukusekelela na ifi,camwibukisha kubwaice.	Yea dear it seems so, I guess that is why she is smiling, she is remembered those childhood memories.	181	male	8.621	16000	vnd.wave	bem	toi
22.0	2277863	2	4568031502.jpg	22_7786_3_222_02_211112-061624_bem_50c_elicit_1.wav	ku lubali yabo kuli imotoka elo na ku ntanshi yabo	there's a vehicle on one side and also in front of them	222	male	5.172000000000001	16000	vnd.wave	bem	lam
27.0	2790332	1	4107989090.jpg	27_9033_2_271_01_211113-132020_bem_f07_elicit_1.wav	cilemoneka kwati ni suit ne toloshi afwele.	he is wearing a suit and a trousers	271	male	4.287	16000	vnd.wave	bem	nya
16.0	1677443	2	3687222696.jpg	16_7744_3_162_02_211110-191423_bem_eab_elicit_1.wav	elo kalya akashimbi kalemoneka kwati kamutatamiko apaku kwela ngaulefwa ukunina pamulu	There is a pipe.	162	male	8.984	16000	vnd.wave	bem	bem
29.0	2996041	2	5194023863.jpg	29_9604_1_292_02_220114-172202_bem_84b_elicit_0.wav	Ale moneka kwati kuli ebo ale pela nangula abo ale langa	it looks like she is showing or giving it someone.	292	male	5.399	16000	vnd.wave	bem	ngo
19.0	1914101	2	3613375729.jpg	19_1410_1_192_02_211110-170135_bem_d8d_elicit_0.wav	nafwala ifyakufwala fyapalana ilangi na honda yakwe, ifyakashika nefyabuta.	he is wearing red clothes with the same color as his motorcycle	192	female	6.851	16000	vnd.wave	bem	leh
19.0	1970261	2	3636418958.jpg	19_7026_1_192_02_220118-091635_bem_5bb_elicit_0.wav	natoloka mumulu elyo napamtula amolu yakwe yonse yabili	She throws both legs on surface	192	male	5.83	16000	vnd.wave	bem	bem
37.0	37116934	1	2052102628.jpg	37_11693_4_371_01_211114-154122_bem_5bb_elicit_2.wav	mukati muli na icipyango icitali	there is also a broom inside	371	male	4.265	16000	vnd.wave	bem	bem
7.0	754812	1	3342822192.jpg	7_5481_2_71_01_211105-143124_bem_1e5_elicit_1.wav	efyo alemoneka nomba ndemona nikabola acilafwaya ukwikata pantu ali kucipanda	Yes that is how he looks but it is just the ball he wants to pick.	71	female	7.146	16000	vnd.wave	bem	bem
6.0	651932	1	2918653119.jpg	6_5193_2_61_01_211029-074059_bem_976_elicit_1.wav	pantu aleshelela palemoneka kwati pakubomfya ukwingila mucikuulwa elyo palemoneka kwati pali shikulubantu pamusebo wakwendelamo.	He is skating near a building entrance and  there  is an old man on the sidewalk.	61	male	12.478	16000	vnd.wave	bem	bem
9.0	920154	1	3330007895.jpg	9_2015_4_91_01_211024-185821_bem_ebf_elicit_2.wav	Ku cifulo ali nakutalala kabili nafwala icampeepo ca fita	The place where he is is cold and he is wearing a jersey.	91	female	7.736000000000001	16000	vnd.wave	bem	bem
12.0	1265342	1	1427391496.jpg	12_6534_2_121_01_211105-100343_bem_9ed_elicit_1.wav	kunuma kuli abantu babili abekele pamaloba	behind there two people sitting down on the soil	121	male	6.602	16000	vnd.wave	bem	nya
13.0	1331133	2	3638908276.jpg	13_3113_3_132_02_211024-202531_bem_9ed_elicit_1.wav	Alemoneka mukali saana tapona pona. Eco talefwalila icimpompo nafimbi ifyakuicingilila	Perhaps she very good at it that's she's has worn any helmet.	132	male	9.937	16000	vnd.wave	bem	nya
34.0	34109154	1	160387736.jpg	34_10915_4_341_01_220129-091100_bem_d0b_elicit_2.wav	Kunuma ya aba bantu kuli umwinshi wakwingililapo mukati ya ici icikulwa ukulefumina ulubuto ulwabuta	Behind these people is an entrance to the building where that white light is coming from.	341	male	9.415	16000	vnd.wave	bem	bem
19.0	1914251	2	3052196390.jpg	19_1425_1_192_02_211110-171626_bem_d8d_elicit_0.wav	umo umwana untu ali pantanshi yacikope ale moneka uwankanda yafitulukila.	The kid is front is brown	192	female	5.921	16000	vnd.wave	bem	leh
1.0	137754	1	3694555931.jpg	1_3775_4_11_01_211105-195450_bem_cee_elicit_2.wav	Pakufwaya ukupona naasamuna na akanwa. 	She has opened her mouth as she is falling	11	female	3.471	16000	vnd.wave	bem	bem
29.0	2996683	2	2858818484.jpg	29_9668_3_292_02_220114-203257_bem_84b_elicit_1.wav	Limbi ka cola emishe na ena nga abanakashi ali nabo	Maybe the child is also having a small  bag just like the older woman.	292	male	5.013	16000	vnd.wave	bem	ngo
28.0	2836250	1	5201259529.jpg	28_3625_0_281_01_211112-201906_bem_d8d_elicit_0.wav	shitata wabuta inkanda nafwala amagalashi yaku mwafwilisha ukumona elyo ale lolesha pali computer yakwe.	A white man is in his spectacles and looking at the computer.	281	female	7.94	16000	vnd.wave	bem	leh
4.0	47603	2	3490528249.jpg	4_760_3_42_02_211023-141709_bem_5a5_elicit_1.wav	Naba abantu tabalemoneka, ifilemoneka fye fyakufwala bwafwele ifyakashika bambi ifyabuta	The people are not showing,only clothes they are putting on is showing.	42	male	10.141	16000	vnd.wave	bem	bem
33.0	33104612	1	418652422.jpg	33_10461_2_331_01_220128-143112_bem_b40_elicit_1.wav	cilemoneka kwati uyu mwana umulumendo  aleyangala pantanshi yakwe Pali ifyakwangasha fyalekanalekana ifikwete amalangi ayengi no tumamotoka utunono no tukulu	It seems this young boy is playing because they are some different toys with different colors in front of him, some of them are big and small cars.	331	female	13.431	16000	vnd.wave	bem	bem
28.0	2835152	1	3328678123.jpg	28_3515_2_281_01_211112-091453_bem_d8d_elicit_1.wav	aba bantu bankanda yabuta elyo bonse nabafwala ifisote fyakuicingilila kuma sanso.	They both have their helmets on, for protection against injury.	281	female	6.67	16000	vnd.wave	bem	leh
6.0	614864	1	293327462.jpg	6_1486_4_61_01_211027-154551_bem_53e_elicit_2.wav	Imbwa shibili ishi shilemoneka kwati shafyalwa kumo keine pantu imbuto yashiko yimoyine.	The dogs look similar as if  they  were born from the smae mother and they are of the same breed.	61	male	11.638	16000	vnd.wave	bem	bem
29.0	2996791	2	3582025630.jpg	29_9679_1_292_02_220114-212456_bem_84b_elicit_0.wav	Bonse babili na ba toloka mu mulu pamo notu bale ensha	both of the are high up on their skating boards.	292	male	5.4670000000000005	16000	vnd.wave	bem	ngo
27.0	2791112	1	3605047694.jpg	27_9111_2_271_01_211113-205833_bem_f07_elicit_1.wav	Elyo utubaice tatufwele insapato kumakasa.	they are both not wearing shoes	271	male	5.059	16000	vnd.wave	bem	nya
7.0	715980	1	3112821789.jpg	7_1598_0_71_01_170101-035136_bem_74d_elicit_0.wav	abaume babili balelisha amapenga.	Two men are playing trumpets.	71	female	4.061	16000	vnd.wave	bem	toi
19.0	1970090	1	1121053156.jpg	19_7009_0_191_01_220117-215725_bem_524_elicit_0.wav	shitata ali nakamwaiche naimya nechikunkubiti muminwe	A man is with a child and is carrying a container in his hands	191	female	5.354	16000	vnd.wave	bem	bem
13.0	1368874	1	2716251485.jpg	13_6887_4_131_01_211031-095949_bem_9ed_elicit_2.wav	Cifwile amaano yali eko yeele.	He seems to be absent minded.	131	male	3.153	16000	vnd.wave	bem	nya
27.0	2733132	1	766061382.jpg	27_3313_2_271_01_211110-181257_bem_0cc_elicit_1.wav	Imishishi nomubili onse uli namenshi yamo amenshi yasabuka lulya aimya amaboko.	Her hair and body are wet and water has slashed after raising the hand.	271	female	10.027	16000	vnd.wave	bem	leh
12.0	1229772	1	2861413434.jpg	12_2977_2_121_01_211101-054418_bem_bd6_elicit_1.wav	efyo cipalile, elyo kuli namotoka kunuma yakwe	that's the way it appears,there are vehicles behind.	121	male	5.581	16000	vnd.wave	bem	lam
7.0	715582	1	2867937005.jpg	7_1558_2_71_01_170101-230719_bem_74d_elicit_1.wav	abana balitemwa ukwangala umusango uyu ukonaulafye umupando.	Kids love playing in such a manner, this actually spoils chairs.	71	female	6.647	16000	vnd.wave	bem	toi
9.0	959961	2	3234375022.jpg	9_5996_1_92_02_211029-210158_bem_ebf_elicit_0.wav	Bushe alikwisa uyu mulumendo? Kabili kuncende ali kulemoneka shani?	where exactly is this young man and what is the place that he is in looking like?	92	female	7.0329999999999995	16000	vnd.wave	bem	bem
27.0	2733194	1	3287415664.jpg	27_3319_4_271_01_211110-183239_bem_0cc_elicit_2.wav	Umwana umo nasengelela ukwakwe eka elo umbi aleendela mupepi nabanyina	One of the kids is on one side alone and the other is next to the mother.	271	female	7.691	16000	vnd.wave	bem	leh
36.0	3655291	2	5507574163.jpg	36_5529_1_362_02_211113-183226_bem_dbf_elicit_0.wav	ala umulumendo uyu alemoneka kwati ali notulo pamenso	this man looks sleepy on his face	362	female	7.554	16000	vnd.wave	bem	bem
19.0	1912121	2	8222206548.jpg	19_1212_1_192_02_211109-173504_bem_d8d_elicit_0.wav	Alemoneka nalimo naipekanya uku kopwa icikope.	She looks like she's preparied to take a picture.	192	female	4.242	16000	vnd.wave	bem	leh
21.0	2118524	1	1250854171.jpg	21_1852_4_211_01_211112-220515_bem_83a_elicit_2.wav	aka kene akayanda kakwe kakwete ilangi lya buta konse fye elyo ne fimuti kuntu babikile intenti kabili pali ne fyani pantu bakemike elyo kuli natumbi utumayanda twapa kanshita fye akanono ku ntanshi	this small house of his is white in colour, and the trees have been put near a tent and the house is standing on some grass. in front, there are also other temporal houses that have been made.	211	female	15.223	16000	vnd.wave	bem	
17.0	1778204	1	416960865.jpg	17_7820_4_171_01_211109-075633_bem_947_elicit_2.wav	Cilemoneka kwati uyu umulumendo aale angala amangalo ayakucimfyanya ukukwela impili.	It seems like this gentleman was playing a sport of climbing hills.	171	male	11.071	16000	vnd.wave	bem	toi
10.0	1023632	1	1809758121.jpg	10_2363_2_101_01_211029-090631_bem_ddd_elicit_1.wav	Afwalile ukuti ebomba kumakasa	He is wearing them so that he doesn't get socked on his feets	101	male	5.082	16000	vnd.wave	bem	bem
19.0	1912321	2	4812991186.jpg	19_1232_1_192_02_211109-175939_bem_d8d_elicit_0.wav	Shitata umo na namayo umo nabafwala ama shati yafita, elyo nabekala napatumipando twakashika.	The man with one woman are wearing black shirts and sited on red chairs	192	female	7.622999999999999	16000	vnd.wave	bem	leh
32.0	3245982	1	854623746.jpg	32_4598_2_321_01_211113-014403_bem_e94_elicit_1.wav	bambi pali ili ibumba balepekanya ifyakulya	Some are preparing food.	321	female	3.97	16000	vnd.wave	bem	nya
14.0	1470071	2	3452127051.jpg	14_7007_1_142_02_211111-094410_bem_5da_elicit_0.wav	Bushe imbwa iyi yabakapokola?	Is the a police dog?	142	male	2.79	16000	vnd.wave	bem	toi
18.0	1868784	1	7197674214.jpg	18_6878_4_181_01_220117-113250_bem_524_elicit_2.wav	Uyukateya uwamupila ufwele ifyabuuta euli na umuipila elyo alelwisha ukukasa kasunga wacipanda uyo awile panshi.	The player in white Jersey he have the ball and he's trying to dribbling the goalkeeper.	181	female	12.069	16000	vnd.wave	bem	bem
6.0	613722	1	3419634480.jpg	6_1372_2_61_01_211026-061947_bem_53e_elicit_1.wav	Imbwa iyi yalikwata namasako yamo ayabuta panshi yamukoshi. elyo pa cani ilebutuka pali necani icauma cimbi	The dog has some white fur under its neck and some grass it is running on is dry.	61	male	14.134	16000	vnd.wave	bem	bem
6.0	613313	2	3344948183.jpg	6_1331_3_62_02_211026-164357_bem_976_elicit_1.wav	Fyaka yamukola nangula yamutwala mumatontonkanyo epakushibatako	The cigarette has intoxicated him leading him to be lost in thoughts  hence closing the eyes.	62	male	7.712999999999999	16000	vnd.wave	bem	bem
33.0	3348532	1	2282573692.jpg	33_4853_2_331_01_211110-003159_bem_c25_elicit_1.wav	Kabili naba shintilila imitwe kuli konkili ya ku mbali ya cishiba ca menshi	They have leaned their heads on the wall of the pool	331	female	10.663	16000	vnd.wave	bem	nse
7.0	715491	2	1388373425.jpg	7_1549_1_72_02_211028-205610_bem_40e_elicit_0.wav	ku kuboko kwa ku kuso kuli na bakashana balelanshanya	And I can see ladies on the left side of this woman.	72	female	5.059	16000	vnd.wave	bem	bem
22.0	2277334	1	4762951884.jpg	22_7733_4_221_01_211112-081804_bem_004_elicit_2.wav	Nde tontokanya ali lemana	I think she's a differently abled girl.	221	female	2.79	16000	vnd.wave	bem	nbl
25.0	2527752	1	3171020648.jpg	25_2775_2_251_01_211109-173216_bem_5da_elicit_1.wav	Abalume nabo abati wisakamana mukashi wandi naya mukubeya apapene.	The husband answers her'do notworry my wife i am going to shave'.	251	male	5.467	16000	vnd.wave	bem	toi
16.0	1675872	1	1713248099.jpg	16_7587_2_161_01_211109-103510_bem_74d_elicit_1.wav	kwati shile mukwangala ishi imbwa	It looks like they just went to play.	161	female	6.397	16000	vnd.wave	bem	toi
6.0	614521	2	197924859.jpg	6_1452_1_62_02_211027-185921_bem_976_elicit_0.wav	Ulusasa lubelele mupepi nefimuti elyo lwapangwa nefisalu tapabanomutenge.	The bathing room is outside  and it is made of cloth with no roof.	62	male	9.075	16000	vnd.wave	bem	bem
6.0	650610	1	3111482098.jpg	6_5061_0_61_01_211028-081021_bem_976_elicit_0.wav	pali umuntu uule monekela apatali pacitukutuku icemoneka namawilo ayali yane	there is a man some distance away is on a quad bike.	61	male	9.596	16000	vnd.wave	bem	bem
	370	1	6915574150.jpg	37_0_01_210926-164602_bem_72c_elicit_0.wav	Uwana umunono aleangsha umuswaki.	A young child is playing with a toothbrush.	11	male	4.832	16000	vnd.wave	bem	bem
22.0	2279081	2	272471327.jpg	22_7908_1_222_02_211112-221728_bem_50c_elicit_0.wav	ale ipika ifi tubuwa	he is cooking fritters	222	male	2.858	16000	vnd.wave	bem	lam
22.0	2277084	1	2374652725.jpg	22_7708_4_221_01_211112-074434_bem_004_elicit_2.wav	Kutali lutwe ku lemoneka ifimuti	and they are also trees at a distance	221	female	2.699	16000	vnd.wave	bem	nbl
4.0	446090	1	2986716822.jpg	4_4609_0_41_01_211029-174138_bem_5a5_elicit_0.wav	imbwa iya kwata amasako aya fitako nayakashika, na isenda icimuti mukanwa	A brown and black dog has something in the mouth.	41	male	7.849	16000	vnd.wave	bem	bem
7.0	716631	2	1280147517.jpg	7_1663_1_72_02_211031-134155_bem_40e_elicit_0.wav	ubwato ububombela namafuta ya mu fimbayambaya pakwenda	This  boat looks like it uses fuel to move.	72	female	5.172000000000001	16000	vnd.wave	bem	bem
36.0	36114113	2	1368338041.jpg	36_11411_3_362_02_220227-140718_bem_d0b_elicit_1.wav	lyena iyafiita napamenso pafiitulukila yena ikwete iyafiita mumukoshi waiko bushe kwena finshi shilecita?	The black one has a black belt. What are these dogs doing?	362	male	10.64	16000	vnd.wave	bem	bem
36.0	3656733	2	7725290846.jpg	36_5673_3_362_02_211113-224851_bem_dbf_elicit_1.wav	cishinka ifyo wasosa mune, pantu umumana aleyangalpo wena naukulisha limbi kuti mwaba nengw'ena	you are right and this sea is too big it might have crocodiles as well	362	female	12.364	16000	vnd.wave	bem	bem
27.0	2733530	1	4612831165.jpg	27_3353_0_271_01_211111-123808_bem_e6d_elicit_0.wav	Nabwinga na shibwinga bale sanshiwa utupepa twabuta lulya balefuma mu calici	A bribe and groom having paper cuts thrown at them as they walk out of the church.	271	female	6.738	16000	vnd.wave	bem	leh
29.0	2996643	2	6066197286.jpg	29_9664_3_292_02_220114-203000_bem_84b_elicit_1.wav	Cifwile eu mwena ati abana tabale nwina lulya bale angalila mu menshi	Maybe he is the one looking after the children so that they do not drown in the water while playing.	292	male	6.239	16000	vnd.wave	bem	ngo
19.0	1913664	1	2195316844.jpg	19_1366_4_191_01_211109-100830_bem_665_elicit_2.wav	Elyo uyu shitata ekele mu cimfute ca itenti lya katapa-katapa, abikile na insapato shakwe ishabuta ku tebulo lubali.	She there's a man sited in the shade of a green tent and he has put his white shoes on the table	191	male	9.574	16000	vnd.wave	bem	bem
12.0	1229600	1	1317292658.jpg	12_2960_0_121_01_211101-013545_bem_bd6_elicit_0.wav	umulumendo aleangalila mumenshi	a boy is playing in water	121	male	6.08	16000	vnd.wave	bem	lam
28.0	2892392	1	4702967745.jpg	28_9239_2_281_01_220108-164726_bem_94f_elicit_1.wav	Cilemoneka kwati ni mucungulo pantu takulafita saana.	It must be in the evening because it doesn't look that dark.	281	male	5.921	16000	vnd.wave	bem	ngo
10.0	1060504	1	3185662156.jpg	10_6050_4_101_01_211103-162920_bem_5a5_elicit_2.wav	Kalya akantu kakashika kakwangasha fye, temotoca iyo	That thing is just a toy, not a car	101	male	5.422000000000001	16000	vnd.wave	bem	bem
21.0	2117622	1	973827791.jpg	21_1762_2_211_01_211112-101839_bem_83a_elicit_1.wav	ku numa yabo kuli ifimbayambaya nalimo efyo bachibomfya pa kuti bese kuli ici chifulo ku kwangala	behind them are some vehicles which perhaps they may have used to come to this place.lg	211	female	6.7829999999999995	16000	vnd.wave	bem	
19.0	1913671	2	273248777.jpg	19_1367_1_192_02_211110-135018_bem_d8d_elicit_0.wav	Mwibumba muli abantu abengi abankanda yalekana lekana.	The crowd is full of different colored people	192	female	4.31	16000	vnd.wave	bem	leh
1.0	12251	2	315021440.jpg	1_225_1_12_02_211028-094122_bem_d90_elicit_0.wav	Bushe tuli tunga?	How many are they?	12	male	2.631	16000	vnd.wave	bem	bem
25.0	2527872	1	2853682342.jpg	25_2787_2_251_01_211109-182734_bem_5da_elicit_1.wav	Cilemoneka kwati uyu umulumendo mukali sana mukutoloka.	It looks like this young man is very good in jumping.	251	male	4.673	16000	vnd.wave	bem	toi
17.0	1764643	2	6044445148.jpg	17_6464_3_172_02_220112-003210_bem_5da_elicit_1.wav	Kuntu ali kwena kuli nefikulwa ifi tali saana ifya kashika.	The area where he is has tall red buildings.	172	male	5.082	16000	vnd.wave	bem	toi
17.0	1779063	2	369186134.jpg	17_7906_3_172_02_211110-145423_bem_e94_elicit_1.wav	Shibili imbwa ishikulu nishilya  basungila panse iinono nimbwa yamunganda.	Two of the dogs are kept outdoor while the small one is a house dog.	172	female	6.806	16000	vnd.wave	bem	nya
22.0	2278761	2	4651200817.jpg	22_7876_1_222_02_211112-202219_bem_50c_elicit_0.wav	ku lubali yabo kuli imyotoka shibili	they are two vehicles on one side	222	male	4.106	16000	vnd.wave	bem	lam
8.0	855394	1	3545779287.jpg	8_5539_4_81_01_211102-053241_bem_ce8_elicit_2.wav	naikwata na intambo mu kanwa	It also has a rope in its mouth.	81	male	6.738	16000	vnd.wave	bem	bem
22.0	2278883	2	4891383938.jpg	22_7888_3_222_02_211112-205244_bem_50c_elicit_1.wav	kukuso ku numa yabo kuli umwaume na umukashana na baiminina	on the left behind them is a man and woman standing	222	male	5.966	16000	vnd.wave	bem	lam
33.0	3349081	2	4519403752.jpg	33_4908_1_332_02_211110-154504_bem_b14_elicit_0.wav	Bamo  abantu beminine kumbali mupepi na kamana kabili  nabakwata indobo isho bengishe mukamana	Some people are standing around the river and have put fishing lines in the river	332	female	8.937999999999999	16000	vnd.wave	bem	nse
19.0	1914073	2	2393298349.jpg	19_1407_3_192_02_211110-165930_bem_d8d_elicit_1.wav	imbushi nayo yilemoneka kwati yilefwaya ukuteyako, kuti waseka mwe.	the goat looks as though it wants to play as well	192	female	6.827999999999999	16000	vnd.wave	bem	leh
